temp,time_hours_interp,hanliang_log10,数据类型
4,287.5,4.193464022781307,原始实测
4,287.5833333333333,4.194329533476826,原始实测
4,287.66666666666663,4.195195044172345,原始实测
4,287.75,4.196060554867865,原始实测
4,287.8333333333333,4.196926065563384,原始实测
4,287.91666666666663,4.197791576258902,原始实测
4,288,4.198657086954422,原始实测
4,288.0833333333333,4.200363302099581,原始实测
4,288.16666666666663,4.20206951724474,原始实测
4,288.25,4.2037757323899,原始实测
4,288.3333333333333,4.205481947535059,原始实测
4,288.41666666666663,4.207188162680218,原始实测
4,288.5,4.208894377825378,原始实测
4,288.5833333333333,4.210600592970537,原始实测
4,288.66666666666663,4.212306808115696,原始实测
4,288.75,4.214013023260856,原始实测
4,288.8333333333333,4.215719238406015,原始实测
4,288.91666666666663,4.217425453551174,原始实测
4,289,4.219131668696334,原始实测
4,289.0833333333333,4.220837883841493,原始实测
4,289.16666666666663,4.222544098986652,原始实测
4,289.25,4.224250314131812,原始实测
4,289.3333333333333,4.225956529276971,原始实测
4,289.41666666666663,4.22766274442213,原始实测
4,289.5,4.22936895956729,原始实测
4,289.5833333333333,4.231075174712449,原始实测
4,289.66666666666663,4.232781389857608,原始实测
4,289.75,4.234487605002768,原始实测
4,289.8333333333333,4.236193820147927,原始实测
4,289.91666666666663,4.237900035293086,原始实测
4,290,4.2396062504382455,原始实测
4,290.0833333333333,4.2413124655834045,原始实测
4,290.16666666666663,4.243018680728564,原始实测
4,290.25,4.244724895873723,原始实测
4,290.3333333333333,4.246431111018882,原始实测
4,290.41666666666663,4.248137326164041,原始实测
4,290.5,4.249843541309202,原始实测
4,290.5833333333333,4.25154975645436,原始实测
4,290.66666666666663,4.253255971599519,原始实测
4,290.75,4.25496218674468,原始实测
4,290.8333333333333,4.256668401889838,原始实测
4,290.91666666666663,4.258374617034997,原始实测
4,291,4.260080832180158,原始实测
4,291.0833333333333,4.261787047325317,原始实测
4,291.16666666666663,4.263493262470475,原始实测
4,291.25,4.265199477615636,原始实测
4,291.3333333333333,4.266905692760795,原始实测
4,291.41666666666663,4.268611907905953,原始实测
4,291.5,4.270318123051114,原始实测
4,291.5833333333333,4.272024338196273,原始实测
4,291.66666666666663,4.273730553341432,原始实测
4,291.75,4.275436768486592,原始实测
4,291.8333333333333,4.277142983631751,原始实测
4,291.91666666666663,4.27884919877691,原始实测
4,292,4.28055541392207,原始实测
4,292.0833333333333,4.282261629067229,原始实测
4,292.16666666666663,4.283967844212388,原始实测
4,292.25,4.285674059357548,原始实测
4,292.3333333333333,4.2873802745027065,原始实测
4,292.41666666666663,4.2890864896478655,原始实测
4,292.5,4.290792704793025,原始实测
4,292.5833333333333,4.292498919938184,原始实测
4,292.66666666666663,4.294205135083344,原始实测
4,292.75,4.295911350228503,原始实测
4,292.8333333333333,4.297617565373662,原始实测
4,292.91666666666663,4.299323780518821,原始实测
4,293,4.301029995663981,原始实测
4,293.0833333333333,4.302149611914434,原始实测
4,293.16666666666663,4.303269228164887,原始实测
4,293.25,4.304388844415341,原始实测
4,293.3333333333333,4.305508460665793,原始实测
4,293.41666666666663,4.306628076916247,原始实测
4,293.5,4.3077476931667,原始实测
4,293.5833333333333,4.308867309417153,原始实测
4,293.66666666666663,4.309986925667605,原始实测
4,293.75,4.311106541918059,原始实测
4,293.8333333333333,4.312226158168512,原始实测
4,293.91666666666663,4.3133457744189645,原始实测
4,294,4.314465390669419,原始实测
4,294.0833333333333,4.315585006919871,原始实测
4,294.16666666666663,4.316704623170324,原始实测
4,294.25,4.317824239420777,原始实测
4,294.3333333333333,4.318943855671231,原始实测
4,294.41666666666663,4.320063471921683,原始实测
4,294.5,4.321183088172137,原始实测
4,294.5833333333333,4.32230270442259,原始实测
4,294.66666666666663,4.323422320673043,原始实测
4,294.75,4.324541936923496,原始实测
4,294.8333333333333,4.3256615531739495,原始实测
4,294.91666666666663,4.326781169424402,原始实测
4,295,4.327900785674856,原始实测
4,295.0833333333333,4.329020401925308,原始实测
4,295.16666666666663,4.330140018175761,原始实测
4,295.25,4.331259634426215,原始实测
4,295.3333333333333,4.332379250676667,原始实测
4,295.41666666666663,4.333498866927121,原始实测
4,295.5,4.334618483177574,原始实测
4,295.5833333333333,4.335738099428027,原始实测
4,295.66666666666663,4.336857715678479,原始实测
4,295.75,4.337977331928934,原始实测
4,295.8333333333333,4.339096948179386,原始实测
4,295.91666666666663,4.340216564429839,原始实测
4,296,4.341336180680293,原始实测
4,296.0833333333333,4.342455796930746,原始实测
4,296.16666666666663,4.343575413181198,原始实测
4,296.25,4.344695029431652,原始实测
4,296.3333333333333,4.345814645682105,原始实测
4,296.41666666666663,4.3469342619325575,原始实测
4,296.5,4.348053878183011,原始实测
4,296.5833333333333,4.349173494433464,原始实测
4,296.66666666666663,4.350293110683917,原始实测
4,296.75,4.35141272693437,原始实测
4,296.8333333333333,4.352532343184824,原始实测
4,296.91666666666663,4.353651959435276,原始实测
4,297,4.35477157568573,原始实测
4,297.0833333333333,4.355891191936182,原始实测
4,297.16666666666663,4.357010808186636,原始实测
4,297.25,4.358130424437089,原始实测
4,297.3333333333333,4.359250040687542,原始实测
4,297.41666666666663,4.360369656937995,原始实测
4,297.5,4.3614892731884485,原始实测
4,297.5833333333333,4.362608889438901,原始实测
4,297.66666666666663,4.363728505689354,原始实测
4,297.75,4.364848121939808,原始实测
4,297.8333333333333,4.36596773819026,原始实测
4,297.91666666666663,4.367087354440713,原始实测
4,298,4.368206970691167,原始实测
4,298.0833333333333,4.36932658694162,原始实测
4,298.16666666666663,4.370446203192072,原始实测
4,298.25,4.371565819442527,原始实测
4,298.3333333333333,4.372685435692979,原始实测
4,298.41666666666663,4.373805051943432,原始实测
4,298.5,4.374924668193885,原始实测
4,298.5833333333333,4.376044284444339,原始实测
4,298.66666666666663,4.377163900694791,原始实测
4,298.75,4.3782835169452445,原始实测
4,298.8333333333333,4.379403133195698,原始实测
4,298.91666666666663,4.380522749446151,原始实测
4,299,4.381642365696604,原始实测
4,299.0833333333333,4.382761981947057,原始实测
4,299.16666666666663,4.38388159819751,原始实测
4,299.25,4.385001214447963,原始实测
4,299.3333333333333,4.386120830698416,原始实测
4,299.41666666666663,4.387240446948869,原始实测
4,299.5,4.388360063199323,原始实测
4,299.5833333333333,4.389479679449775,原始实测
4,299.66666666666663,4.390599295700229,原始实测
4,299.75,4.391718911950682,原始实测
4,299.8333333333333,4.392838528201135,原始实测
4,299.91666666666663,4.393958144451587,原始实测
4,300,4.3950777607020415,原始实测
4,300.0833333333333,4.396197376952494,原始实测
4,300.16666666666663,4.3973169932029466,原始实测
4,300.25,4.398436609453401,原始实测
4,300.3333333333333,4.399556225703853,原始实测
4,300.41666666666663,4.400675841954306,原始实测
4,300.5,4.401795458204759,原始实测
4,300.5833333333333,4.402915074455213,原始实测
4,300.66666666666663,4.404034690705665,原始实测
4,300.75,4.405154306956119,原始实测
4,300.8333333333333,4.406273923206572,原始实测
4,300.91666666666663,4.407393539457025,原始实测
4,301,4.408513155707478,原始实测
4,301.0833333333333,4.409632771957932,原始实测
4,301.16666666666663,4.410752388208384,原始实测
4,301.25,4.4118720044588375,原始实测
4,301.3333333333333,4.41299162070929,原始实测
4,301.41666666666663,4.414111236959744,原始实测
4,301.5,4.415230853210197,原始实测
4,301.5833333333333,4.4163504694606495,原始实测
4,301.66666666666663,4.417470085711103,原始实测
4,301.75,4.418589701961556,原始实测
4,301.8333333333333,4.419709318212009,原始实测
4,301.91666666666663,4.420828934462462,原始实测
4,302,4.421948550712916,原始实测
4,302.0833333333333,4.423068166963368,原始实测
4,302.16666666666663,4.424187783213821,原始实测
4,302.25,4.425307399464275,原始实测
4,302.3333333333333,4.426427015714728,原始实测
4,302.41666666666663,4.42754663196518,原始实测
4,302.5,4.4286662482156345,原始实测
4,302.5833333333333,4.429785864466087,原始实测
4,302.66666666666663,4.43090548071654,原始实测
4,302.75,4.432025096966993,原始实测
4,302.8333333333333,4.433144713217446,原始实测
4,302.91666666666663,4.434264329467899,原始实测
4,303,4.435383945718352,原始实测
4,303.0833333333333,4.436503561968806,原始实测
4,303.16666666666663,4.437623178219258,原始实测
4,303.25,4.438742794469712,原始实测
4,303.3333333333333,4.439862410720164,原始实测
4,303.41666666666663,4.440982026970618,原始实测
4,303.5,4.442101643221071,原始实测
4,303.5833333333333,4.443221259471524,原始实测
4,303.66666666666663,4.444340875721977,原始实测
4,303.75,4.445460491972431,原始实测
4,303.8333333333333,4.446580108222883,原始实测
4,303.91666666666663,4.4476997244733365,原始实测
4,304,4.44881934072379,原始实测
4,304.0833333333333,4.4499389569742425,原始实测
4,304.16666666666663,4.451058573224695,原始实测
4,304.25,4.452178189475149,原始实测
4,304.3333333333333,4.453297805725602,原始实测
4,304.41666666666663,4.454417421976054,原始实测
4,304.5,4.455537038226509,原始实测
4,304.5833333333333,4.456656654476961,原始实测
4,304.66666666666663,4.457776270727414,原始实测
4,304.75,4.458895886977867,原始实测
4,304.8333333333333,4.460015503228321,原始实测
4,304.91666666666663,4.461135119478773,原始实测
4,305,4.462254735729227,原始实测
4,305.0833333333333,4.46337435197968,原始实测
4,305.16666666666663,4.464493968230133,原始实测
4,305.25,4.465613584480586,原始实测
4,305.3333333333333,4.466733200731039,原始实测
